participant,date,overall_time,trial_count,click_order,prompt_rt_sec,selection_rt_ms,pressed_object,line_width,top_x,top_y,bottom_x,bottom_y,line_id,line_orientation,selected_or_released,accuracy,possible_thinnest_lines,is_practice,is_anomaly_trial,anomaly_mid_x,anomaly_mid_y,anomaly_line_id,anomaly_group
64,2021_Nov_01_1344,0 days 00:05:59.106469000,11,2,8.169035399998393,3298.078,line,1.3333,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,3,False,True,88.50858231593702,150.32665789452227,r1c1_right,0
64,2021_Nov_01_1344,0 days 00:06:08.852014000,11,3,8.169035399998393,13043.623,line,2.0,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,3,False,True,88.50858231593702,150.32665789452227,r1c1_right,0
64,2021_Nov_01_1344,0 days 00:06:10.571704000,11,4,8.169035399998393,14763.313,submit,,,,,,,,,0.6666666666666666,3,False,True,88.50858231593702,150.32665789452227,r1c1_right,0
64,2021_Nov_01_1344,0 days 00:06:19.229094000,12,1,7.4646571000012045,446.701,line,1.3333,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:06:19.862468000,12,2,7.4646571000012045,1080.075,line,1.3333,-204.5965670736252,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_left,back_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:06:22.782677000,12,3,7.4646571000012045,4000.284,line,1.3333,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:06:23.417674000,12,4,7.4646571000012045,4635.281,submit,,,,,,,,,1.0,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:06:29.471592000,13,1,4.4583880999998655,846.34,line,1.6667,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
64,2021_Nov_01_1344,0 days 00:06:30.639481000,13,2,4.4583880999998655,2014.229,line,2.0,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
64,2021_Nov_01_1344,0 days 00:06:32.309300000,13,3,4.4583880999998655,3684.048,line,1.3333,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
64,2021_Nov_01_1344,0 days 00:06:33.709216000,13,4,4.4583880999998655,5083.964,line,2.0,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,released,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
64,2021_Nov_01_1344,0 days 00:06:35.260928000,13,5,4.4583880999998655,6635.676,line,1.6667,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
64,2021_Nov_01_1344,0 days 00:06:36.064537000,13,6,4.4583880999998655,7439.285,submit,,,,,,,,,1.0,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
64,2021_Nov_01_1344,0 days 00:06:40.766025000,14,1,3.6435468000017863,346.884,line,1.3333,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,5,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
64,2021_Nov_01_1344,0 days 00:06:43.051927000,14,2,3.6435468000017863,2632.786,line,1.3333,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,5,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
64,2021_Nov_01_1344,0 days 00:06:47.357351000,14,3,3.6435468000017863,6938.21,line,1.6667,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,5,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
64,2021_Nov_01_1344,0 days 00:06:48.074468000,14,4,3.6435468000017863,7655.327,submit,,,,,,,,,1.0,5,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
64,2021_Nov_01_1344,0 days 00:06:54.730341000,15,1,4.951539700003195,547.848,line,1.0,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,5,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
64,2021_Nov_01_1344,0 days 00:06:55.731735000,15,2,4.951539700003195,1549.242,line,1.3333,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,5,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
64,2021_Nov_01_1344,0 days 00:06:56.129219000,15,3,4.951539700003195,1946.726,line,1.3333,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,released,,5,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
64,2021_Nov_01_1344,0 days 00:06:57.300928000,15,4,4.951539700003195,3118.435,line,1.3333,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,5,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
64,2021_Nov_01_1344,0 days 00:07:06.242791000,15,5,4.951539700003195,12060.298,line,1.3333,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,5,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
64,2021_Nov_01_1344,0 days 00:07:06.947494000,15,6,4.951539700003195,12765.001,submit,,,,,,,,,1.0,5,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
64,2021_Nov_01_1344,0 days 00:07:16.236541000,16,1,8.092841700003191,315.104,line,1.6667,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,10,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:19.972285000,16,2,8.092841700003191,4050.848,line,2.0,-9.19313414725039,400.0,-9.19313414725039,280.0,r0c1_right,vertical,selected,,10,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:20.939782000,16,3,8.092841700003191,5018.345,line,2.0,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,10,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:21.777320000,16,4,8.092841700003191,5855.883,submit,,,,,,,,,1.0,10,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:26.829909000,17,1,3.8709225000020524,347.843,line,1.0,88.50858231593702,210.32665789452227,88.50858231593702,90.32665789452227,r1c1_right,vertical,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:28.064575000,17,2,3.8709225000020524,1582.509,line,1.0,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:30.333709000,17,3,3.8709225000020524,3851.643,line,1.0,283.91201524231184,90.32665789452227,381.6137317054993,20.653315789044555,r1c3_bottom_left,back_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:31.202102000,17,4,3.8709225000020524,4720.036,submit,,,,,,,,,1.0,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:38.274063000,18,1,5.926620599999296,364.089,line,1.3333,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,5,False,True,39.657724084343315,55.48998684178341,r1c1_bottom_right,0
64,2021_Nov_01_1344,0 days 00:07:38.910103000,18,2,5.926620599999296,1000.129,line,1.3333,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,5,False,True,39.657724084343315,55.48998684178341,r1c1_bottom_right,0
64,2021_Nov_01_1344,0 days 00:07:40.008967000,18,3,5.926620599999296,2098.993,line,1.3333,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,5,False,True,39.657724084343315,55.48998684178341,r1c1_bottom_right,0
64,2021_Nov_01_1344,0 days 00:07:41.779364000,18,4,5.926620599999296,3869.39,submit,,,,,,,,,1.0,5,False,True,39.657724084343315,55.48998684178341,r1c1_bottom_right,0
64,2021_Nov_01_1344,0 days 00:07:49.866833000,19,1,6.967543899998418,394.284,line,1.3333,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,4,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:50.570422000,19,2,6.967543899998418,1097.873,line,1.6667,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,4,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:55.706786000,19,3,6.967543899998418,6234.237,line,2.0,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,4,False,False,,,,
64,2021_Nov_01_1344,0 days 00:07:56.444992000,19,4,6.967543899998418,6972.443,submit,,,,,,,,,0.6666666666666666,4,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:02.148596000,20,1,4.303919400001178,497.142,line,1.3333,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:03.650141000,20,2,4.303919400001178,1998.687,line,1.3333,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:04.718354000,20,3,4.303919400001178,3066.9,line,1.3333,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:05.486758000,20,4,4.303919400001178,3835.304,submit,,,,,,,,,1.0,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:14.278606000,21,1,6.552795599996898,231.108,line,1.3333,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,8,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:23.268945000,21,2,6.552795599996898,9221.447,line,2.0,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,8,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:25.740250000,21,3,6.552795599996898,11692.752,line,2.0,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,8,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:26.238788000,21,4,6.552795599996898,12191.29,line,2.0,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,released,,8,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:27.107436000,21,5,6.552795599996898,13059.938,line,2.0,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,8,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:27.843263000,21,6,6.552795599996898,13795.765,submit,,,,,,,,,1.0,8,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:32.912857000,22,1,3.6368734999996377,597.54,line,1.3333,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:34.615009000,22,2,3.6368734999996377,2299.692,line,2.0,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:35.448623000,22,3,3.6368734999996377,3133.306,line,1.3333,381.6137317054993,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_right,forward_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:35.950336000,22,4,3.6368734999996377,3635.0190000000002,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:39.368138000,23,1,2.40591940000013,312.428,line,1.3333,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:39.935993000,23,2,2.40591940000013,880.283,line,1.3333,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:42.138562000,23,3,2.40591940000013,3082.852,line,2.0,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:42.909931000,23,4,2.40591940000013,3854.221,submit,,,,,,,,,0.6666666666666666,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:45.275835000,24,1,1.504707000000053,163.768,line,1.3333,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:46.443295000,24,2,1.504707000000053,1331.228,line,2.0,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:47.473749000,24,3,1.504707000000053,2361.682,line,1.3333,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:48.312403000,24,4,1.504707000000053,3200.3360000000002,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:50.994923000,25,1,1.8053567000024486,225.441,line,1.0,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,7,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:51.697633000,25,2,1.8053567000024486,928.151,line,1.3333,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,7,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:57.503533000,25,3,1.8053567000024486,6734.051,line,1.3333,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,7,False,False,,,,
64,2021_Nov_01_1344,0 days 00:08:58.389762000,25,4,1.8053567000024486,7620.28,submit,,,,,,,,,1.0,7,False,False,,,,
64,2021_Nov_01_1344,0 days 00:09:01.523764000,26,1,1.699986200001149,262.445,line,1.3333,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,4,False,True,-58.043992378844095,55.48998684178341,r1c1_bottom_left,1
64,2021_Nov_01_1344,0 days 00:09:03.526965000,26,2,1.699986200001149,2265.646,line,1.3333,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,4,False,True,-58.043992378844095,55.48998684178341,r1c1_bottom_left,1
64,2021_Nov_01_1344,0 days 00:09:11.400426000,26,3,1.699986200001149,10139.107,line,1.3333,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,4,False,True,-58.043992378844095,55.48998684178341,r1c1_bottom_left,1
64,2021_Nov_01_1344,0 days 00:09:12.370004000,26,4,1.699986200001149,11108.685,submit,,,,,,,,,1.0,4,False,True,-58.043992378844095,55.48998684178341,r1c1_bottom_left,1
64,2021_Nov_01_1344,0 days 00:09:24.914331000,27,1,6.4260165999985475,314.374,line,1.3333,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,6,False,False,,,,
64,2021_Nov_01_1344,0 days 00:09:26.480114000,27,2,6.4260165999985475,1880.1570000000002,line,1.6667,-204.5965670736252,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_left,back_slash,selected,,6,False,False,,,,
64,2021_Nov_01_1344,0 days 00:09:30.720662000,27,3,6.4260165999985475,6120.705,line,1.6667,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,6,False,False,,,,
64,2021_Nov_01_1344,0 days 00:09:31.555788000,27,4,6.4260165999985475,6955.831,submit,,,,,,,,,1.0,6,False,False,,,,
64,2021_Nov_01_1344,0 days 00:09:39.530385000,28,1,6.872987400001875,216.294,line,1.3333,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,4,False,True,39.657724084343315,55.48998684178341,r1c1_bottom_right,0
64,2021_Nov_01_1344,0 days 00:09:48.070256000,28,2,6.872987400001875,8756.165,line,1.6667,-9.19313414725039,20.653315789044555,-9.19313414725039,-99.34668421095544,r2c1_right,vertical,selected,,4,False,True,39.657724084343315,55.48998684178341,r1c1_bottom_right,0
64,2021_Nov_01_1344,0 days 00:09:50.006271000,28,3,6.872987400001875,10692.18,line,1.6667,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,4,False,True,39.657724084343315,55.48998684178341,r1c1_bottom_right,0
64,2021_Nov_01_1344,0 days 00:09:50.707964000,28,4,6.872987400001875,11393.873,submit,,,,,,,,,1.0,4,False,True,39.657724084343315,55.48998684178341,r1c1_bottom_right,0
64,2021_Nov_01_1344,0 days 00:09:54.943846000,29,1,3.238443999998708,261.379,line,1.6667,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,7,False,True,235.06115701071815,55.48998684178341,r1c2_bottom_right,1
64,2021_Nov_01_1344,0 days 00:09:56.846872000,29,2,3.238443999998708,2164.405,line,2.0,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,7,False,True,235.06115701071815,55.48998684178341,r1c2_bottom_right,1
64,2021_Nov_01_1344,0 days 00:09:58.213685000,29,3,3.238443999998708,3531.218,line,2.0,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,7,False,True,235.06115701071815,55.48998684178341,r1c2_bottom_right,1
64,2021_Nov_01_1344,0 days 00:09:58.916805000,29,4,3.238443999998708,4234.338,submit,,,,,,,,,0.3333333333333333,7,False,True,235.06115701071815,55.48998684178341,r1c2_bottom_right,1
64,2021_Nov_01_1344,0 days 00:10:04.204177000,30,1,4.436980099999346,280.465,line,1.6667,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,3,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
64,2021_Nov_01_1344,0 days 00:10:04.770552000,30,2,4.436980099999346,846.84,line,1.0,283.91201524231184,210.32665789452227,283.91201524231184,90.32665789452227,r1c2_right,vertical,selected,,3,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
64,2021_Nov_01_1344,0 days 00:10:06.805742000,30,3,4.436980099999346,2882.0299999999997,line,2.0,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,3,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
64,2021_Nov_01_1344,0 days 00:10:07.708884000,30,4,4.436980099999346,3785.172,submit,,,,,,,,,0.6666666666666666,3,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
64,2021_Nov_01_1344,0 days 00:10:43.210250000,31,1,5.737313400000858,397.909,line,1.6667,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:10:43.944714000,31,2,5.737313400000858,1132.373,line,1.6667,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:10:44.544067000,31,3,5.737313400000858,1731.726,line,1.6667,88.50858231593702,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_left,back_slash,selected,,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:10:45.765184000,31,4,5.737313400000858,2952.843,submit,,,,,,,,,1.0,5,False,False,,,,
64,2021_Nov_01_1344,0 days 00:10:48.281548000,32,1,1.6082048999996914,214.514,line,1.3333,-106.8948506104378,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_left,back_slash,selected,,4,False,False,,,,
